source,target,weight
1,112,0.4268989983035343
2,244,0.48385613134501093
4,50,0.44809762316497626
4,88,0.4345624461803463
5,6,0.4044612402516777
5,112,0.41253749442555976
12,40,0.672970992156369
15,35,0.4204661190472342
15,58,0.42547956362427575
15,99,0.44777464773533804
15,166,0.4551571880795028
17,535,0.4676766842973713
20,49,0.4068450276797415
23,118,0.4171166878915974
27,34,0.44185023805772294
27,127,0.4156300893387124
27,132,0.4116559147040062
27,156,0.4606283604791361
30,52,0.4823471781615831
30,61,0.4307853906122631
30,109,0.4249305810503219
34,73,0.41570505279103437
34,84,0.4556704137344062
34,127,0.44890742407883094
34,132,0.498547612777799
35,58,0.42913484670993807
35,69,0.45853691703277744
35,99,0.47994559892099786
35,121,0.4086289849443197
37,138,0.4199277056777815
37,655,0.4292758423608649
42,111,0.4025102274717446
44,554,0.4084608121445493
54,134,0.42013762825319656
54,842,0.41384954221486814
58,99,0.41671189656351515
59,95,0.4520898207775862
63,87,0.4064154285163551
64,777,0.5999167968490884
69,99,0.44893238930503954
69,121,0.4152786496052589
72,255,0.4260573283427028
73,76,0.4546918778659625
73,132,0.4344942546965532
76,95,0.5436549293741757
76,132,0.41108274087246516
77,112,0.4578188558755024
82,142,0.44732647710456735
83,461,0.704372399589696
84,132,0.4123637041162793
84,133,0.4654357346189169
99,111,0.4207314854223317
99,121,0.4856130119301308
100,238,0.4412702586743451
106,580,0.5299599022761945
107,340,0.42266877226436383
110,204,0.4657619045799304
114,640,0.4281389833131811
116,128,0.6238226507364963
119,173,0.49937555731722943
132,133,0.4160988987151554
138,655,0.40469367958841423
163,205,0.48534398848251503
163,410,0.4436310799205157
170,456,0.9321309030056
171,342,0.4637272013074724
171,443,0.476061124310142
174,182,0.417524664096094
174,223,0.45044013388100856
177,233,0.41276269272613275
177,410,0.40623225637786964
177,863,0.4207436386512091
179,183,0.5020997297018892
179,363,0.43471632033114027
180,223,0.441410189511235
180,230,0.4095877654453205
180,256,0.43914459944514644
180,404,0.44689813142823676
180,438,0.4247703113578005
182,216,0.4130156758615585
183,187,0.4001270796812687
183,363,0.5749986055286191
184,415,0.4220730720516984
184,435,0.4719303341403914
185,270,0.4813903976442434
187,254,0.5082464105927585
189,215,0.42277186676134154
189,409,0.4516910402392109
200,217,0.40371612727259104
205,323,0.41557959321175475
205,410,0.5757812876109623
212,516,0.48577942868388724
212,567,0.4689841365249661
213,244,0.42559349843714267
215,245,0.4351591111035078
215,378,0.5037033779672635
215,409,0.4271189230669542
219,271,0.5259190221425198
220,471,0.44693374752018317
223,256,0.41852064006659434
223,337,0.4017509214378677
223,404,0.5082040582352507
223,438,0.445012692086764
226,460,0.948665261270492
229,493,0.4606936379152192
230,247,0.44612127700208065
230,256,0.5830777244282115
230,453,0.4374616590589139
233,826,0.40192979961359715
236,689,0.46186067163484923
240,245,0.4552142195440728
240,309,0.5105189987975266
240,349,0.4111958012191584
240,409,0.4140894108424704
244,818,0.4041174136688312
245,409,0.46377067143229267
247,351,0.529163988403293
