source,target,weight
0,93,0.19934815276425105
1,23,0.15300125942651838
2,49,0.32273181131627543
3,48,0.26957201865040853
3,50,0.25521184008555087
4,64,0.2587432207036278
5,23,0.5268633821628932
5,10,0.35206465610093535
5,18,0.21833456626042191
6,7,0.31147567192803294
8,12,0.15591289311550333
9,10,0.2774057825345726
11,17,0.22549376484058054
12,84,0.19498468496882176
13,22,0.3553506345124832
14,84,0.1937494771989846
15,17,0.3143494569914969
15,16,0.21457579303110774
15,20,0.23398964988258555
15,21,0.220350444316864
16,26,0.17526693830894113
19,23,0.3131374716166019
20,85,0.1418906392038563
22,88,0.2799081493797887
23,24,0.37002032800712603
24,25,0.36612017921993484
27,30,0.40456406055320565
28,30,0.4017096068237639
29,37,0.37974741431423614
29,80,0.2893588834845602
30,40,0.29409780080477377
31,37,0.361529015824802
32,34,0.46325798078276026
33,35,0.48570381810347785
36,38,0.47885523747249403
38,39,0.4508436627540231
41,51,0.35441187500614524
42,43,0.36862440306275257
42,55,0.3344173184423489
44,60,0.18912010178372063
45,100,0.32161610320406897
46,97,0.35516493786245384
47,84,0.14797583263346786
48,58,0.3951267467340088
48,51,0.36613503158555544
49,90,0.30159772103832344
51,60,0.289065631992384
52,84,0.16585515491981367
52,78,0.12222839146852493
53,60,0.225210516400127
53,61,0.13647806644439697
54,56,0.3182083385902452
57,84,0.18386079538710595
58,91,0.18108015562213264
59,71,0.1904266587797794
59,63,0.1709560674375891
62,86,0.30892847117603217
62,89,0.28617060953236007
64,82,0.41858725703288974
64,74,0.16109389066696167
65,76,0.4538886972283241
65,69,0.21074377270052955
66,84,0.3100872996104602
67,80,0.19077867890033023
68,71,0.2905303827935346
70,88,0.2551290647003648
70,75,0.20695886244101658
72,73,0.25523029696738864
73,100,0.32615214187085173
73,83,0.2706547928937187
77,81,0.3785045586327468
79,87,0.32545704230528283
82,100,0.35302392733907206
89,92,0.25096529722213745
93,97,0.25254846266550607
94,96,0.19641576850219541
95,100,0.3119886316862563
96,98,0.2786479039643596
97,99,0.22086054932436733
