source,target,weight
0,2,0.1358151687156523
1,217,0.17037247121334076
2,58,0.18089122991858048
3,135,0.25736917606804954
4,54,0.4516803371309822
4,156,0.3278988035490973
5,13,0.4642124363778446
5,41,0.39833503289852895
6,15,0.5230674918686593
6,8,0.3679353642868167
6,70,0.15710509401104258
7,154,0.36181730075010715
7,186,0.21357660964926384
8,116,0.33906211449700263
9,39,0.22582750465199158
10,37,0.30715170276722803
11,68,0.3680784960578804
12,68,0.4164013465921781
14,161,0.3449143560106106
14,202,0.24091755943122178
16,17,0.5669314540722641
16,76,0.37573166923089374
18,43,0.24460021684976327
19,40,0.4328257540102597
19,49,0.3945816509170519
20,36,0.36096471100361455
21,108,0.11359243094921112
22,209,0.1912536983440662
23,33,0.354385735844373
24,47,0.497382739817765
24,35,0.3926741604585759
24,62,0.464526952141028
25,34,0.43729611004514113
26,36,0.2758932843112181
27,83,0.309275317968255
28,123,0.15255172885880042
29,139,0.19447273911648771
29,30,0.16313009464281164
29,92,0.1943376390157896
31,207,0.25985451124044123
32,198,0.23628594571620462
33,53,0.43079364302567763
35,133,0.219064280152191
35,182,0.2733773383990411
36,38,0.32844166453415924
37,43,0.2588374953490038
37,184,0.19042904550738005
38,44,0.3024063105753797
38,45,0.1742668258340846
39,103,0.4919362905289363
39,121,0.3939294405488666
42,115,0.4167602824648396
46,71,0.3110855907128811
46,167,0.2589809110017127
47,134,0.26982670552174853
48,99,0.18196394714538597
50,126,0.3117502133944285
51,52,0.6151367946223666
51,61,0.2884084298976826
52,215,0.2188095926822402
55,56,0.36952273578859207
55,109,0.25953041271300636
56,72,0.8000299450401094
57,68,0.3095461982257304
58,154,0.3236016219817949
59,83,0.455160141918852
59,67,0.3078787903041515
60,185,0.2329603973136163
60,195,0.22494559732003214
63,127,0.25383299589157104
64,114,0.3839704177323954
64,122,0.35840896719463106
65,161,0.3501995031261276
66,71,0.3193067459050573
66,75,0.2866173497206486
69,180,0.14670661091804504
71,88,0.37090976728937664
71,73,0.2986671215199703
72,179,0.6045005786934087
74,113,0.36058942800496036
76,96,0.28536143839202044
77,80,0.44202048754997425
78,80,0.373433280984879
78,125,0.2832553461304446
79,80,0.435275738635578
80,81,0.5045725262311763
81,84,0.4916251899674816
82,126,0.23129678697333955
82,153,0.19012111065237175
84,85,0.48376203198404105
84,95,0.43362927078622376
84,119,0.36213409955657616
85,178,0.19552198724364528
86,87,0.31323690067102267
88,161,0.4949508182243908
89,90,0.6102658741848379
91,132,0.44983874321544737
91,106,0.36756147026929253
91,157,0.20372571740797973
92,208,0.1730656921863556
93,167,0.25871903794563056
94,107,0.3245506361401382
97,169,0.22079007059361466
98,107,0.26155547240249655
99,107,0.2813572120170078
100,141,1.0000000596046448
101,160,0.2215888478030858
102,158,0.412449526832102
102,117,0.27387034071552463
103,163,0.276463162784235
104,198,0.2822390289085184
105,147,0.4264366553706471
105,170,0.2729278347651094
107,198,0.45377067051250836
108,205,0.5548503423664437
110,111,0.9999999403953556
110,112,0.18756431642175284
114,126,0.3368897382771461
118,144,0.6062254054829561
118,135,0.49700731536496007
120,145,0.17898541665573112
123,124,0.3915263556925898
123,146,0.17740038093749103
124,137,0.3345745931502994
126,201,0.2071925021430268
127,140,0.3251689678331447
128,137,0.22195926308631897
129,212,0.24132311226597897
130,131,0.2578702129088935
132,144,0.5823602652308126
135,143,0.25630321119661226
136,138,0.25690644590210715
136,197,0.18646829055481592
138,152,0.46186847627815575
138,139,0.279014972801786
142,164,0.46567435835837895
147,168,0.37572471413590064
147,171,0.1690906270410501
148,201,0.1405821293592453
149,157,0.19524462521076202
149,194,0.1758286952972412
150,188,0.16811248660087585
151,162,0.49686825544152374
155,177,0.22805820681076627
159,175,0.2817477064799848
160,162,0.42602135798024565
161,211,0.4054701279738989
164,165,0.35540698358815964
166,174,0.3894389697897449
169,180,0.24403692781925201
172,192,0.2879501811732438
173,175,0.34557856261838493
176,220,0.43738785486144083
181,185,0.304342073720767
183,214,0.3074886040995607
183,187,0.2988642831957172
183,196,0.1643533419302794
185,216,0.3647294285555564
185,191,0.219901965366029
187,189,0.2553453957137721
187,193,0.25484521546730854
188,213,0.36879650387825674
190,200,0.24515941233536065
192,213,0.3030322465153539
199,207,0.225102716720113
200,207,0.31044017924676753
203,204,0.3611835759851624
204,206,0.5730657883416899
210,219,0.2365264967306597
212,218,0.21560877529091796
213,219,0.44700664498707926
220,222,0.6567764019476108
220,221,0.5176199520054052
