source,target,weight
0,152,0.2947455902105382
1,103,0.1608351469039917
2,33,0.34451092764696956
3,58,0.3980794946953839
3,66,0.27697659757242366
4,33,0.2845082810392192
5,11,0.5365332801918601
5,7,0.22574969473371484
5,53,0.36932978116546256
5,55,0.33169948996258247
5,126,0.4090497380712641
6,91,0.33549945641096457
8,9,0.2390201134033276
10,33,0.3822946355212354
11,14,0.21622559428215027
12,121,0.21634341328694617
13,28,0.3047116669187404
15,37,0.36939563860272523
15,28,0.31028774764751493
16,130,0.18069507823728764
17,153,0.33010812676711687
18,20,0.4021143517145838
19,25,0.19854992373104194
20,100,0.44842945249721594
20,23,0.2217089882102658
21,25,0.3163014655824383
22,72,0.21391257033961553
24,33,0.27981192699780766
25,33,0.4376011245272109
26,111,0.3109468044725953
26,119,0.19090470572876445
27,91,0.280422432789182
29,85,0.2394796403603299
30,138,0.3516135572615723
30,83,0.21043315404766966
30,152,0.32412619412825505
31,120,0.25322727795173605
32,139,0.33336861533931367
33,49,0.3099173431460931
34,36,0.3790366607030083
34,35,0.2786389902753455
38,98,0.3305370126620528
38,81,0.2755588791532386
39,101,0.16364336424831832
40,84,0.6219390282554071
41,145,0.3521461712656758
41,88,0.2898439864767693
41,115,0.3358555987795408
42,89,0.3333809494654544
43,153,0.342248081086192
43,101,0.20937372100286705
44,46,0.4126480221391384
45,48,0.283303972585166
47,54,0.3252758306216329
48,109,0.3337444393905831
49,136,0.24509814942366084
50,51,0.7006365147200782
52,69,0.35749562323048817
56,109,0.42964630803210024
56,91,0.3759553792404338
57,90,0.15670275155235724
58,78,0.3810462481486592
59,125,0.28229505617915596
60,117,0.25836505944061494
61,100,0.36389990900863806
62,93,0.2873286864748299
63,129,0.2172720001791589
64,76,0.415257053176859
64,154,0.24035935328664768
65,74,0.40284669152250396
65,95,0.3760516615735666
67,130,0.3636257619559224
67,94,0.29644488583501033
67,128,0.29986194377315334
68,105,0.30242087815632707
69,77,0.4146826176513482
70,92,0.38830571995448643
71,74,0.46580338913399005
71,73,0.43565901402115104
72,74,0.23007561704912674
73,137,0.3266357235023903
75,81,0.22755240947312175
77,102,0.4198172970169045
77,80,0.35664580955621766
77,82,0.29121037172201675
79,94,0.20137509734495657
81,106,0.25371445660208436
82,112,0.2567986801786749
85,87,0.33979334042492465
85,122,0.21026778912311525
86,138,0.3781121799471904
87,93,0.3695324609289642
89,151,0.22887569876511582
90,150,0.25941680651790805
95,104,0.34639902955564383
95,110,0.32239066885186685
95,131,0.27886742479432997
96,130,0.23847073316574097
96,103,0.2191550933489419
97,102,0.3424969389509274
97,118,0.2594591776476447
98,123,0.4350341604286927
98,108,0.32548276202564275
99,109,0.28349821569289857
104,132,0.3392788667074242
105,139,0.4573065651956078
107,111,0.24097212239579952
110,147,0.22048920839315345
111,124,0.31101032202061957
113,138,0.32228371664237443
114,142,0.44578757490931564
116,153,0.42491450668453395
116,135,0.3170615443910958
120,142,0.4198858716075652
121,142,0.4536114884644168
127,134,0.14277041677505944
129,138,0.24959281839340813
131,133,0.21196788211718046
132,134,0.3123830263527593
139,141,0.3886788053519125
140,150,0.1697888758273807
143,144,0.334936766285318
146,150,0.3305052223756003
148,153,0.4665377700086166
149,151,0.1993424266259053
150,153,0.4088591330698398
