source,target,weight
0,61,0.40510334367426004
1,98,0.4879467391074044
2,45,0.3083716942600751
3,181,0.2222200650381741
4,128,0.3263891706317332
5,125,0.39218839529985794
6,91,0.3653476286824667
7,15,0.4594935181830085
7,18,0.4485847203178438
8,28,0.27249342813366056
9,146,0.1544982071623969
10,51,0.2171143015150746
11,155,0.30325456135738593
12,116,0.4428804012498377
12,49,0.23103529451315868
13,14,0.38833460638495054
13,33,0.26159003737341574
14,119,0.30315760577513595
14,120,0.1853908882496796
16,154,0.46003197117387074
17,190,0.282806396484375
17,48,0.2504712369862465
18,83,0.3318851342380645
18,152,0.25601838550190953
19,106,0.48173285935851995
19,126,0.3621216000591336
20,190,0.28050387059246124
21,58,0.35830896372849935
22,169,0.33731494186409205
23,25,0.38765671209971503
24,65,0.19484029675749429
26,30,0.3963018337922972
26,29,0.30545126806635603
27,185,0.31114711514436194
27,28,0.31043131784406386
30,79,0.17226273985623053
31,45,0.3226375467581468
32,63,0.4184502214669891
32,85,0.3951622342247426
32,167,0.19550031423568726
34,52,0.3651420165675663
35,46,0.5147325113796075
36,47,0.5421791161554814
37,74,0.236814519638815
38,142,0.41598301577799046
39,55,0.41078456212569736
40,150,0.28035252514375075
41,177,0.5289232668996103
41,92,0.43001142857562014
41,144,0.3801536158605173
42,61,0.515567127182675
43,150,0.3830934587817679
44,61,0.33433131453981213
45,98,0.5251367008202266
46,52,0.5774605951320835
50,192,0.3429398314041021
51,88,0.3534284089497174
53,107,0.12208675900342097
54,95,0.37392909641786365
55,72,0.4525618226888152
55,95,0.4343890521067311
56,146,0.3486790827399607
57,59,0.318622289917345
58,96,0.4695826118411571
60,91,0.450024679784974
61,70,0.44195213005622425
62,78,0.49815005456018413
62,80,0.4616358954203901
62,97,0.425241409818286
64,84,1.0000000596046448
65,66,0.3802070216320583
67,78,0.48617798286720415
67,127,0.43718227591393594
68,125,0.42397324280870174
69,101,0.39298415990791596
71,142,0.5298066876832724
72,78,0.4981709355664438
73,74,0.5184384697618184
74,76,0.4857031718468032
75,181,0.29236954928101694
75,186,0.21440784633159637
77,104,0.26819295646460767
81,129,0.31297637690782787
82,83,0.3277302726229031
86,95,0.2675297824456548
87,158,0.24638832342531117
89,164,0.3192693243174728
90,184,0.18499332318109138
91,189,0.17010068085559668
93,106,0.47571539027348575
94,181,0.49146158279012664
98,191,0.20627117156982422
99,190,0.24831397896362437
100,194,0.2213350065207309
102,140,0.3394825874939186
103,158,0.19845453265686375
104,118,0.3402357982501162
105,106,0.4668338601562392
106,181,0.5655318273330056
107,190,0.3957217371610509
107,139,0.2029370055114808
108,153,0.4723119079523348
108,171,0.42036250717926005
108,180,0.35861256347853776
109,156,0.360657309363969
110,112,0.3730990222313011
111,112,0.3251297060942531
113,192,0.2922162682719293
114,115,0.3713332329903346
117,161,0.36429171812246275
118,190,0.3641349954459166
121,129,0.4678775101386483
122,166,0.3911831004281385
122,123,0.3570996572142683
123,157,0.28295079521843075
124,177,0.41754315878607334
125,172,0.47890175743149344
127,174,0.4099373172596866
129,151,0.38258206586937493
130,131,0.4731608007597531
131,192,0.3870297670278239
132,153,0.4086659353750314
132,184,0.33857653779274377
133,135,0.2664978626727032
134,135,0.5414017198917047
136,192,0.31735001630887777
137,162,0.2967345651052715
138,153,0.1325359046459198
140,141,0.48078679486890097
143,172,0.30719400315784084
145,147,0.41471485925690904
146,188,0.21713091394264286
147,148,0.37748849671932994
149,150,0.3547210931173074
150,187,0.3664946034041542
153,173,0.3203080813817588
154,178,0.3085861149221996
154,179,0.43113933539589366
159,160,0.38451873635956546
160,193,0.46431877377298936
161,162,0.43817989740500946
161,165,0.3944716406823555
162,163,0.31924783088197733
168,176,0.2501986622810364
168,175,0.21624882319875405
170,177,0.5153132385283665
182,183,0.5786611654388261
